id;reward;name;country;budget;fees;kinopoisk_rating;imdb_rating
979148;Номинация оскар за лучший адаптированный сценарий;Назови меня своим именем;Италия, Франция, Бразилия, США;304000000;2806468865;7.504;7.9
939981;Номинация оскар за лучший адаптированный сценарий;Лунный свет;США;100500000;4358128029;6.15;7.4
501333;Номинация оскар за лучший адаптированный сценарий;Игра на понижение;США;1876000000;8934215902;7.269;7.8
635772;Номинация оскар за лучший адаптированный сценарий;Игра в имитацию;США;938000000;15260873142;7.605;8.0
606646;Номинация оскар за лучший адаптированный сценарий;12 лет рабства;США, Великобритания;1340000000;11950923531;7.71;8.1
462487;Номинация оскар за лучший адаптированный сценарий;Операция «Арго»;США;2981500000;15565716576;7.517;7.7
395369;Номинация оскар за лучший адаптированный сценарий;Потомки;США;1340000000;11875293395;6.868;7.3
427198;Номинация оскар за лучший адаптированный сценарий;Социальная сеть;США;3350000000;15069661105;7.728;7.7
397952;Номинация оскар за лучший адаптированный сценарий;Сокровище;США;670000000;4264404811;7.195;7.3
413362;Номинация оскар за лучший адаптированный сценарий;Миллионер из трущоб;Великобритания, США, Франция, Германия, Индия;1005000000;25320006448;7.723;8.0
195434;Номинация оскар за лучший адаптированный сценарий;Старикам тут не место;США;1675000000;11499020122;7.725;8.1
81314;Номинация оскар за лучший адаптированный сценарий;Отступники;США, Гонконг;6030000000;19419772718;8.456;8.5
77647;Номинация оскар за лучший адаптированный сценарий;Горбатая гора;США, Канада;938000000;11928931987;7.564;7.7
61274;Номинация оскар за лучший адаптированный сценарий;На обочине;США, Венгрия;1072000000;7325420143;6.989;7.5
3498;Номинация оскар за лучший адаптированный сценарий;Властелин колец: Возвращение Короля;США, Новая Зеландия;6298000000;74980433047;8.616;8.9
355;Номинация оскар за лучший адаптированный сценарий;Пианист;Польша, Франция, Великобритания, Германия;2345000000;8044862659;8.47;8.5
530;Номинация оскар за лучший адаптированный сценарий;Игры разума;США;3886000000;21007336847;8.557;8.2
499;Номинация оскар за лучший адаптированный сценарий;Траффик;США, Германия;3216000000;13903553575;7.181;7.6
6180;Номинация оскар за лучший адаптированный сценарий;Правила виноделов;США;1608000000;5932521164;7.671;7.4
3502;Номинация оскар за лучший адаптированный сценарий;Боги и монстры;США, Великобритания;670000000;432259076;7.131;7.5
363;Номинация оскар за лучший адаптированный сценарий;Секреты Лос-Анджелеса;США;2345000000;8456534980;7.932;8.3
479;Номинация оскар за лучший адаптированный сценарий;Отточенное лезвие;США;67000000;1637756107;7.693;8.0
6148;Номинация оскар за лучший адаптированный сценарий;Разум и чувства;США, Великобритания;1105500000;9017045992;7.9;7.7
448;Номинация оскар за лучший адаптированный сценарий;Форрест Гамп;США;3685000000;45384907962;8.916;8.8
329;Номинация оскар за лучший адаптированный сценарий;Список Шиндлера;США;1474000000;21524806456;8.819;8.9
7740;Номинация оскар за лучший адаптированный сценарий;Усадьба Хауардс-Энд;Великобритания, Япония, США;0;1739759185;7.083;7.5
345;Номинация оскар за лучший адаптированный сценарий;Молчание ягнят;США;1273000000;18273775774;8.335;8.6
2037;Номинация оскар за лучший адаптированный сценарий;Танцующий с волками;США, Великобритания;1474000000;28421992816;8.111;8.0
6066;Номинация оскар за лучший адаптированный сценарий;Шофер мисс Дэйзи;США;502500000;9768150832;7.645;7.4
3810;Номинация оскар за лучший адаптированный сценарий;Опасные связи;США, Великобритания;938000000;2322938240;7.854;7.6
7663;Номинация оскар за лучший адаптированный сценарий;Последний император;Великобритания, Италия, Китай, Франция;1675000000;2946943410;7.893;7.8
6742;Номинация оскар за лучший адаптированный сценарий;Комната с видом;Великобритания;201000000;1404765148;7.115;7.4
1895;Номинация оскар за лучший адаптированный сценарий;Из Африки;США, Великобритания;2077000000;8609446735;7.583;7.2
397;Номинация оскар за лучший адаптированный сценарий;Амадей;США, Франция, Чехословакия;1206000000;3482192943;8.155;8.3
2561;Номинация оскар за лучший адаптированный сценарий;Язык нежности;США;536000000;11002973763;7.397;7.4
7706;Номинация оскар за лучший адаптированный сценарий;Пропавший без вести;США;0;938000000;7.345;7.8
7686;Номинация оскар за лучший адаптированный сценарий;На Золотом пруду;Великобритания, США;0;7992123944;7.803;7.7
2810;Номинация оскар за лучший адаптированный сценарий;Обыкновенные люди;США;402000000;3669383841;7.259;7.8
1902;Номинация оскар за лучший адаптированный сценарий;Крамер против Крамера;США;536000000;7119420000;7.996;7.8
7687;Номинация оскар за лучший адаптированный сценарий;Полуночный экспресс;Великобритания, США;154100000;2345000000;7.867;7.6
1904;Номинация оскар за лучший адаптированный сценарий;Джулия;США;525280000;1387864800;7.082;7.3
493;Номинация оскар за лучший адаптированный сценарий;Вся президентская рать;США;569500000;4730200000;7.53;8.0
336;Номинация оскар за лучший адаптированный сценарий;Пролетая над гнездом кукушки;США;201000000;7301745425;8.552;8.7
327;Номинация оскар за лучший адаптированный сценарий;Крестный отец 2;США;871000000;6874200000;8.543;9.0
383;Номинация оскар за лучший адаптированный сценарий;Афера;США;368500000;10452000000;8.145;8.3
491;Номинация оскар за лучший адаптированный сценарий;Изгоняющий дьявола;США;804000000;29551757737;7.718;8.0
325;Номинация оскар за лучший адаптированный сценарий;Крестный отец;США;402000000;16419449537;8.735;9.2
1325;Номинация оскар за лучший адаптированный сценарий;Кандидат;США;0;0;6.567;7.1
567;Номинация оскар за лучший адаптированный сценарий;Французский связной;США;120600000;3463900000;7.572;7.8
1688;Номинация оскар за лучший адаптированный сценарий;Больница;США;0;1320674520;7.031;7.2
537;Номинация оскар за лучший адаптированный сценарий;Военно-полевой госпиталь М.Э.Ш.;США;234500000;5467200000;7.41;7.6
433;Номинация оскар за лучший адаптированный сценарий;Паттон;США;804000000;4137234255;6.974;8.0
421;Номинация оскар за лучший адаптированный сценарий;Буч Кэссиди и Сандэнс Кид;США;402000000;6854695563;8.008;8.1
506;Номинация оскар за лучший адаптированный сценарий;Полуночный ковбой;США;241200000;3536598551;7.77;7.9
514;Номинация оскар за лучший адаптированный сценарий;Лев зимой;Великобритания, США;268000000;1492557325;7.803;8.1
547;Номинация оскар за лучший адаптированный сценарий;Полуночная жара;США;134000000;1633458526;7.63;8.0
564;Номинация оскар за лучший адаптированный сценарий;Человек на все времена;Великобритания;134000000;1899450000;7.407;7.9
6643;Номинация оскар за лучший адаптированный сценарий;Доктор Живаго;США, Италия, Великобритания;737000000;7485367970;7.163;8.0
7689;Номинация оскар за лучший адаптированный сценарий;Бекет;Великобритания, США;201000000;614012790;7.722;8.0
7667;Номинация оскар за лучший адаптированный сценарий;Том Джонс;Великобритания;67000000;2519200000;6.316;6.7
357;Номинация оскар за лучший адаптированный сценарий;Убить пересмешника;США;134000000;879699682;8.044;8.3
13738;Номинация оскар за лучший адаптированный сценарий;Нюрнбергский процесс;США;201000000;402000000;8.107;8.2
18055;Номинация оскар за лучший адаптированный сценарий;Элмер Гантри;США;201000000;759512000;7.207;7.8
14086;Номинация оскар за лучший адаптированный сценарий;Путь в высшее общество;Великобритания;23800000;160800000;7.609;7.7
7668;Номинация оскар за лучший адаптированный сценарий;Жижи;США;222396785;0;6.371;6.8
369;Номинация оскар за лучший адаптированный сценарий;Мост через реку Квай;Великобритания, США;201000000;1822400000;7.789;8.2
2588;Номинация оскар за лучший адаптированный сценарий;Вокруг Света за 80 дней;США, Великобритания;402000000;2814000000;7.188;6.8
7669;Номинация оскар за лучший адаптированный сценарий;Марти;США;22981000;0;7.244;7.7
9027;Номинация оскар за лучший адаптированный сценарий;Деревенская девушка;США;0;0;7.584;7.3
563;Номинация оскар за лучший адаптированный сценарий;Отныне и во веки веков;США;110550000;2043500000;7.201;7.7
10770;Номинация оскар за лучший адаптированный сценарий;Злые и красивые;США;104386000;158589000;7.694;7.9
7693;Номинация оскар за лучший адаптированный сценарий;Место под солнцем;США;153785368;0;7.282;7.8
372;Номинация оскар за лучший адаптированный сценарий;Всё о Еве;США;93800000;4252021;8.017;8.3
1144;Номинация оскар за лучший адаптированный сценарий;Письмо трем женам;США;0;0;7.33;7.8
393;Номинация оскар за лучший адаптированный сценарий;Сокровища Сьерра Мадре;США;254600000;0;8.003;8.3
1317;Номинация оскар за лучший адаптированный сценарий;Чудо на 34-й улице;США;0;177550000;7.87;7.9
429;Номинация оскар за лучший адаптированный сценарий;Лучшие годы нашей жизни;США;140700000;1584550000;7.775;8.1
7674;Номинация оскар за лучший адаптированный сценарий;Потерянный уик-энд;США;83750000;0;7.829;8.0
7675;Номинация оскар за лучший адаптированный сценарий;Идти своим путем;США;0;1092100000;6.889;7.2
330;Номинация оскар за лучший адаптированный сценарий;Касабланка;США;63650000;192641281;8.031;8.5
7676;Номинация оскар за лучший адаптированный сценарий;Миссис Минивер;США;90048000;904500000;6.974;7.6
3323;Номинация оскар за лучший адаптированный сценарий;А вот и мистер Джордан;США;0;0;6.352;7.7
438;Номинация оскар за лучший адаптированный сценарий;Филадельфийская история;США;0;27103108;7.635;8.0
456;Номинация оскар за лучший адаптированный сценарий;Унесенные ветром;США;266459000;26811822753;8.388;8.2
79497;Номинация оскар за лучший адаптированный сценарий;Пигмалион;Великобритания;23450000;0;7.947;7.9
7678;Номинация оскар за лучший адаптированный сценарий;Жизнь Эмиля Золя;США;0;0;6.842;7.3
79149;Номинация оскар за лучший адаптированный сценарий;Повесть о Луи Пастере;США;0;0;6.785;7.4
18097;Номинация оскар за лучший адаптированный сценарий;Осведомитель;США;16281000;0;6.907;7.5
437;Номинация оскар за лучший адаптированный сценарий;Это случилось однажды ночью;США;21775000;0;7.969;8.1
15591;Номинация оскар за лучший адаптированный сценарий;Маленькие женщины;США;28408000;0;7.028;7.4
206438;Номинация оскар за лучший адаптированный сценарий;Плохая девчонка;США;0;0;5.302;6.6
7683;Номинация оскар за лучший адаптированный сценарий;Симаррон;США;96011000;0;6.082;6.0
32509;Номинация оскар за лучший адаптированный сценарий;Седьмое небо;США;0;0;7.084;7.8
944098;Премия BAFTA;Три билборда на границе Эббинга, Миссури;Великобритания, США;1005000000;10667080988;8.183;8.2
841081;Премия BAFTA;Ла-Ла Ленд;США, Гонконг;2010000000;29885376063;7.901;8.0
522941;Премия BAFTA;Выживший;США, Гонконг, Тайвань;9045000000;35707683701;7.812;8.0
391729;Премия BAFTA;Отрочество;США;268000000;2981183827;7.419;7.9
606646;Премия BAFTA;12 лет рабства;США, Великобритания;1340000000;11950923531;7.71;8.1
462487;Премия BAFTA;Операция «Арго»;США;2981500000;15565716576;7.517;7.7
539550;Премия BAFTA;Артист;Франция, Бельгия;1005000000;8940001352;7.942;7.9
485311;Премия BAFTA;Король говорит!;Великобритания, США, Австралия;1005000000;27752173783;7.977;8.0
281040;Премия BAFTA;Повелитель бури;США;1005000000;3298461724;7.298;7.6
413362;Премия BAFTA;Миллионер из трущоб;Великобритания, США, Франция, Германия, Индия;1005000000;25320006448;7.723;8.0
255611;Премия BAFTA;Искупление;Великобритания, Франция, США;1700000000;8660826087;7.982;7.8
161917;Премия BAFTA;Королева;Великобритания, США, Франция, Италия;833000000;8266736576;7.527;7.3
77647;Премия BAFTA;Горбатая гора;США, Канада;938000000;11928931987;7.564;7.7
6374;Премия BAFTA;Авиатор;Германия, США;7370000000;14320677753;7.586;7.5
3498;Премия BAFTA;Властелин колец: Возвращение Короля;США, Новая Зеландия;6298000000;74980433047;8.616;8.9
355;Премия BAFTA;Пианист;Польша, Франция, Великобритания, Германия;2345000000;8044862659;8.47;8.5
328;Премия BAFTA;Властелин колец: Братство кольца;США, Новая Зеландия;6231000000;58392531708;8.563;8.8
474;Премия BAFTA;Гладиатор;США, Великобритания;6901000000;30661908609;8.586;8.5
351;Премия BAFTA;Красота по-американски;США;1005000000;23871872267;7.965;8.4
7662;Премия BAFTA;Влюбленный Шекспир;США;1675000000;19384292198;7.453;7.2
7732;Премия BAFTA;Мужской стриптиз;Великобритания, США;234500000;17275958174;7.41;7.2
7636;Премия BAFTA;Английский пациент;США, Великобритания;1809000000;15542420475;7.85;7.4
6148;Премия BAFTA;Разум и чувства;США, Великобритания;1105500000;9017045992;7.9;7.7
340;Премия BAFTA;Подозрительные лица;США, Германия;402000000;1563885056;7.863;8.6
6151;Премия BAFTA;Четыре свадьбы и одни похороны;Великобритания;294800000;16461955744;7.104;7.1
329;Премия BAFTA;Список Шиндлера;США;1474000000;21524806456;8.819;8.9
7740;Премия BAFTA;Усадьба Хауардс-Энд;Великобритания, Япония, США;0;1739759185;7.083;7.5
7741;Премия BAFTA;Обязательства;Ирландия, Великобритания, США;0;999611190;7.437;7.6
350;Премия BAFTA;Славные парни;США;1675000000;3138038398;8.12;8.7
4996;Премия BAFTA;Общество мертвых поэтов;США;1098800000;15802627772;8.208;8.1
7663;Премия BAFTA;Последний император;Великобритания, Италия, Китай, Франция;1675000000;2946943410;7.893;7.8
560;Премия BAFTA;Жан де Флоретт;Швейцария, Франция, Италия;0;331042913;7.92;8.1
6742;Премия BAFTA;Комната с видом;Великобритания;201000000;1404765148;7.115;7.4
5523;Премия BAFTA;Пурпурная роза Каира;США;1005000000;712299311;7.607;7.7
569;Премия BAFTA;Поля смерти;Великобритания;964800000;2324919497;7.373;7.9
6801;Премия BAFTA;Воспитание Риты;Великобритания;0;981421092;7.311;7.2
513;Премия BAFTA;Ганди;Великобритания, Индия, США;1474000000;3535448563;8.065;8.1
7584;Премия BAFTA;Огненные колесницы;Великобритания;368500000;3951184568;6.87;7.2
464;Премия BAFTA;Человек-слон;США, Великобритания;335000000;1742727888;8.106;8.2
420;Премия BAFTA;Манхэттен;США;603000000;2676434260;7.861;8.0
1904;Премия BAFTA;Джулия;США;525280000;1387864800;7.082;7.3
390;Премия BAFTA;Энни Холл;США;268000000;2562845475;7.823;8.0
336;Премия BAFTA;Пролетая над гнездом кукушки;США;201000000;7301745425;8.552;8.7
7742;Премия BAFTA;Алиса здесь больше не живет;США;120600000;1246200000;7.163;7.4
7743;Премия BAFTA;Лакомб Люсьен;Франция, Германия (ФРГ), Италия;0;0;7.832;7.8
7744;Премия BAFTA;Американская ночь;Франция, Италия;0;1193136;7.732;8.1
7745;Премия BAFTA;Кабаре;США;402000000;2865255000;7.981;7.8
7746;Премия BAFTA;Воскресенье, проклятое воскресенье;Великобритания;0;0;6.554;7.2
421;Премия BAFTA;Буч Кэссиди и Сандэнс Кид;США;402000000;6854695563;8.008;8.1
506;Премия BAFTA;Полуночный ковбой;США;241200000;3536598551;7.77;7.9
422;Премия BAFTA;Выпускник;США;201000000;7031335435;7.918;8.0
564;Премия BAFTA;Человек на все времена;Великобритания;134000000;1899450000;7.407;7.9
490;Премия BAFTA;Кто боится Вирджинии Вульф?;США;502500000;1876000000;7.917;8.0
7666;Премия BAFTA;Моя прекрасная леди;США;1139000000;4824000000;8.072;7.9
334;Премия BAFTA;Доктор Стрейнджлав, или Как я научился не волноваться и полюбил атомную бомбу;США, Великобритания;120600000;632498224;8.069;8.4
7667;Премия BAFTA;Том Джонс;Великобритания;67000000;2519200000;6.316;6.7
347;Премия BAFTA;Лоуренс Аравийский;Великобритания;1005000000;3003217648;8.018;8.3
46019;Премия BAFTA;Баллада о солдате;СССР;0;0;8.242;8.1
459;Премия BAFTA;Бильярдист;США;134000000;0;7.896;8.0
404;Премия BAFTA;Квартира;США;201000000;1246200000;8.024;8.3
436;Премия BAFTA;Бен-Гур;США;1005000000;10988000000;8.075;8.1
14086;Премия BAFTA;Путь в высшее общество;Великобритания;23800000;160800000;7.609;7.7
369;Премия BAFTA;Мост через реку Квай;Великобритания, США;201000000;1822400000;7.789;8.2
95544;Премия BAFTA;Жервеза;Франция;0;0;7.265;7.5
15209;Премия BAFTA;Ричард III;Великобритания;0;0;7.332;7.5
7727;Премия BAFTA;Плата за страх;Франция, Италия;0;0;8.06;8.1
159019;Премия BAFTA;Запрещённые игры;Франция;0;1332563;7.821;8.0
58841;Премия BAFTA;Звуковой барьер;Великобритания;21250000;0;6.313;6.9
26781;Премия BAFTA;Карусель;Франция;0;0;6.871;7.7
372;Премия BAFTA;Всё о Еве;США;93800000;4252021;8.017;8.3
432;Премия BAFTA;Похитители велосипедов;Италия;8911000;24864437;7.996;8.3
5785;Премия BAFTA;Гамлет;Великобритания;42500000;0;7.585;7.8
429;Премия BAFTA;Лучшие годы нашей жизни;США;140700000;1584550000;7.775;8.1
994707;Лауреаты берлинского кинофестиваля;Недотрога;Румыния, Германия, Чехия, Болгария, Франция;76000000;0;0.0;6.3
973455;Лауреаты берлинского кинофестиваля;О теле и душе;Венгрия;0;4181403;7.256;7.6
924837;Лауреаты берлинского кинофестиваля;Море в огне;Италия, Франция;0;8102511;6.071;6.8
885646;Лауреаты берлинского кинофестиваля;Такси;Иран;0;21550014;6.811;7.3
823240;Лауреаты берлинского кинофестиваля;Чёрный уголь, тонкий лёд;Китай;0;0;6.185;6.7
661577;Лауреаты берлинского кинофестиваля;Поза ребенка;Румыния;64600000;6510390;6.663;7.4
667252;Лауреаты берлинского кинофестиваля;Цезарь должен умереть;Италия;0;5152836;6.972;7.3
579739;Лауреаты берлинского кинофестиваля;Развод Надера и Симин;Иран, Франция;33500000;1333236685;7.673;8.3
499741;Лауреаты берлинского кинофестиваля;Мёд;Турция, Германия, Франция;95000000;0;6.764;7.2
445955;Лауреаты берлинского кинофестиваля;Молоко скорби;Испания, Перу;0;700954;6.111;6.7
268491;Лауреаты берлинского кинофестиваля;Элитный отряд;Бразилия, Аргентина, США, Нидерланды;268000000;855935787;7.447;8.1
279026;Лауреаты берлинского кинофестиваля;Свадьба Туи;Китай;0;165943322;7.121;7.2
111718;Лауреаты берлинского кинофестиваля;Грбавица;Босния и Герцеговина, Хорватия, Австрия, Германия;0;53012812;6.795;7.3
89893;Лауреаты берлинского кинофестиваля;Кармен из Каеличе;ЮАР;0;0;6.155;6.7
52453;Лауреаты берлинского кинофестиваля;Головой о стену;Германия, Турция;0;739067687;7.646;8.0
7747;Лауреаты берлинского кинофестиваля;В этом мире;Великобритания;6375000;5648033;6.463;7.4
370;Лауреаты берлинского кинофестиваля;Унесённые призраками;Япония;1273000000;18419981365;8.429;8.6
7748;Лауреаты берлинского кинофестиваля;Кровавое воскресенье;Великобритания, Ирландия;170000000;51806276;6.993;7.7
713;Лауреаты берлинского кинофестиваля;Интим;Франция, Великобритания, Германия, Испания;0;27141298;5.927;6.2
477;Лауреаты берлинского кинофестиваля;Магнолия;США;2479000000;3246270801;7.407;8.0
3983;Лауреаты берлинского кинофестиваля;Тонкая красная линия;США;3484000000;6574479855;7.437;7.6
7749;Лауреаты берлинского кинофестиваля;Центральный вокзал;Бразилия, Франция;194300000;374979436;7.665;8.0
4342;Лауреаты берлинского кинофестиваля;Народ против Ларри Флинта;США;2412000000;1360125795;7.595;7.3
6148;Лауреаты берлинского кинофестиваля;Разум и чувства;США, Великобритания;1105500000;9017045992;7.9;7.7
7750;Лауреаты берлинского кинофестиваля;Приманка;Франция;0;2721339;6.7;6.9
4885;Лауреаты берлинского кинофестиваля;Во имя отца;Ирландия, Великобритания, США;871000000;4408389754;7.792;8.1
7751;Лауреаты берлинского кинофестиваля;Свадебный банкет;Тайвань, США;67000000;464541753;6.818;7.7
154887;Лауреаты берлинского кинофестиваля;Женщина с озера благоухающих душ;Китай;0;0;5.96;7.4
2036;Лауреаты берлинского кинофестиваля;Большой каньон;США;0;2746419043;6.792;6.9
7752;Лауреаты берлинского кинофестиваля;Дом улыбок;Италия;0;0;5.943;6.7
7753;Лауреаты берлинского кинофестиваля;Музыкальная шкатулка;США;0;419680161;7.331;7.3
48788;Лауреаты берлинского кинофестиваля;Жаворонки на нити;Чехословакия;0;0;7.127;7.6
519;Лауреаты берлинского кинофестиваля;Человек дождя;США;1675000000;23773304145;8.25;8.0
7754;Лауреаты берлинского кинофестиваля;Красный гаолян;Китай;0;0;7.322;7.5
7755;Лауреаты берлинского кинофестиваля;Тема;СССР;0;0;7.422;7.3
7756;Лауреаты берлинского кинофестиваля;Штаммхайм;Германия (ФРГ);0;0;5.451;7.0
7581;Лауреаты берлинского кинофестиваля;Уэзерби;Великобритания;0;87098995;6.111;7.1
7757;Лауреаты берлинского кинофестиваля;Женщина и чужой;Германия (ГДР);0;0;5.722;7.3
7758;Лауреаты берлинского кинофестиваля;Потоки любви;США;0;0;7.356;7.8
59059;Лауреаты берлинского кинофестиваля;Рой;Испания;0;0;0.0;7.3
7759;Лауреаты берлинского кинофестиваля;Власть;Великобритания;0;0;0.0;6.4
7760;Лауреаты берлинского кинофестиваля;Тоска Вероники Фосс;Германия (ФРГ);0;0;7.566;7.9
7761;Лауреаты берлинского кинофестиваля;Быстрей, быстрей;Испания, Франция;0;0;6.16;7.1
7762;Лауреаты берлинского кинофестиваля;В глубине страны;США;40200000;0;5.887;7.4
61061;Лауреаты берлинского кинофестиваля;Палермо или Вольфсбург;Швейцария, Германия (ФРГ);0;0;5.866;6.9
7763;Лауреаты берлинского кинофестиваля;Давид;Германия (ФРГ);0;0;5.558;6.7
7764;Лауреаты берлинского кинофестиваля;Форели;Испания;0;0;0.0;6.2
7765;Лауреаты берлинского кинофестиваля;Восхождение;СССР;0;0;8.016;8.3
7766;Лауреаты берлинского кинофестиваля;Баффало Билл и индейцы;США;402000000;0;6.03;6.2
70029;Лауреаты берлинского кинофестиваля;Удочерение;Венгрия;0;0;6.851;7.2
7768;Лауреаты берлинского кинофестиваля;Ученичество Дадди Крэвица;Канада;0;0;6.356;6.9
7769;Лауреаты берлинского кинофестиваля;Отдаленный гром;Индия;0;0;6.575;8.2
7770;Лауреаты берлинского кинофестиваля;Кентерберийские рассказы;Италия, Франция;0;0;6.914;6.5
7771;Лауреаты берлинского кинофестиваля;Сад Финци-Контини;Италия, Германия (ФРГ);0;39978498;6.742;7.5
7772;Лауреаты берлинского кинофестиваля;Ранние работы;Югославия;0;0;6.457;7.0
7773;Лауреаты берлинского кинофестиваля;Эне, бене, рес;Швеция;0;0;6.736;6.9
7774;Лауреаты берлинского кинофестиваля;Старт;Бельгия;0;0;6.907;6.9
7775;Лауреаты берлинского кинофестиваля;Тупик;Великобритания;0;0;7.553;7.2
7776;Лауреаты берлинского кинофестиваля;Альфавиль;Франция, Италия;14740000;0;7.284;7.2
7777;Лауреаты берлинского кинофестиваля;Засушливое лето;Турция;0;0;5.928;8.1
7778;Лауреаты берлинского кинофестиваля;Повесть о жестоком Бусидо;Япония;0;0;6.96;7.3
76823;Лауреаты берлинского кинофестиваля;Дьявол;Италия;0;0;5.884;6.5
7779;Лауреаты берлинского кинофестиваля;Такого рода любовь;Великобритания;0;0;6.786;7.4
7780;Лауреаты берлинского кинофестиваля;Ночь;Италия, Франция;0;0;8.078;8.0
7781;Лауреаты берлинского кинофестиваля;Ласарильо из Тормеса;Испания, Италия;0;0;5.6;6.8
7782;Лауреаты берлинского кинофестиваля;Кузены;Франция;0;0;7.632;7.4
508;Лауреаты берлинского кинофестиваля;Земляничная поляна;Швеция;0;0;8.014;8.2
346;Лауреаты берлинского кинофестиваля;12 разгневанных мужчин;США;22780000;0;8.511;8.9
7783;Лауреаты берлинского кинофестиваля;Крысы;Германия (ФРГ);0;0;5.327;6.8
7784;Лауреаты берлинского кинофестиваля;Выбор Хобсона;Великобритания;0;0;7.542;7.7
7727;Лауреаты берлинского кинофестиваля;Плата за страх;Франция, Италия;0;0;8.06;8.1
7785;Лауреаты берлинского кинофестиваля;Она танцевала одно лето;Швеция;0;0;6.105;7.0
1114967;Лауреаты каннского кинофестиваля;Магазинные воришки;Япония;0;3780351117;7.7;8.1
980367;Лауреаты каннского кинофестиваля;Квадрат;Швеция, Германия, Франция, Дания;0;100657249;6.752;7.3
945037;Лауреаты каннского кинофестиваля;Я, Дэниел Блэйк;Великобритания, Франция, Бельгия;0;17443718;7.06;7.9
872898;Лауреаты каннского кинофестиваля;Дипан;Франция;0;16642264;6.707;7.2
744903;Лауреаты каннского кинофестиваля;Зимняя спячка;Турция, Франция, Германия;0;0;7.003;8.2
669902;Лауреаты каннского кинофестиваля;Жизнь Адель;Франция, Бельгия, Испания;304000000;494447002;7.038;7.8
506239;Лауреаты каннского кинофестиваля;Любовь;Франция, Австрия, Германия;596300000;1329245964;7.521;7.9
256408;Лауреаты каннского кинофестиваля;Древо жизни;США;2144000000;3638322373;6.595;6.8
495744;Лауреаты каннского кинофестиваля;Дядюшка Бунми, который помнит свои прошлые жизни;Таиланд, Германия, Франция, Великобритания, Нидерланды, Испания;0;75753215;5.701;6.6
400873;Лауреаты каннского кинофестиваля;Белая лента;Германия, Франция, Италия, Австрия;1206000000;780694519;7.303;7.8
390707;Лауреаты каннского кинофестиваля;Класс;Франция;0;1930576860;6.854;7.5
318550;Лауреаты каннского кинофестиваля;4 месяца, 3 недели и 2 дня;Румыния, Бельгия;44840000;647587562;7.167;7.9
182256;Лауреаты каннского кинофестиваля;Ветер, который качает вереск;Ирландия, Великобритания, Германия, Франция, Италия, Испания, Швейцария, Бельгия;0;1534293836;7.151;7.5
103366;Лауреаты каннского кинофестиваля;Дитя;Бельгия, Франция;0;368995532;6.914;7.5
22160;Лауреаты каннского кинофестиваля;Фаренгейт 9/11;США;402000000;14903903440;7.737;7.5
20145;Лауреаты каннского кинофестиваля;Слон;США;201000000;665343433;6.409;7.2
355;Лауреаты каннского кинофестиваля;Пианист;Польша, Франция, Великобритания, Германия;2345000000;8044862659;8.47;8.5
843;Лауреаты каннского кинофестиваля;Комната сына;Италия, Франция;0;788287026;6.608;7.4
646;Лауреаты каннского кинофестиваля;Танцующая в темноте;Дания, Швеция, США, Аргентина, Великобритания, Германия, Исландия, Испания, Италия, Нидерланды, Норвегия, Финляндия, Франция;857600000;2682135893;7.943;8.0
7695;Лауреаты каннского кинофестиваля;Розетта;Франция, Бельгия;0;17866555;6.974;7.6
7696;Лауреаты каннского кинофестиваля;Вечность и один день;Греция, Италия, Германия, Франция;0;7180926;7.113;7.9
7697;Лауреаты каннского кинофестиваля;Вкус вишни;Иран, Франция;0;20895491;7.409;7.7
60813;Лауреаты каннского кинофестиваля;Угорь;Япония;0;28038160;7.039;7.4
6775;Лауреаты каннского кинофестиваля;Тайны и ложь;Великобритания, Франция;301500000;3485158564;7.388;8.0
7698;Лауреаты каннского кинофестиваля;Андеграунд;Югославия (ФР), Германия, Франция, Чехия, Венгрия, Болгария;938000000;0;7.925;8.1
342;Лауреаты каннского кинофестиваля;Криминальное чтиво;США;536000000;14333227054;8.619;8.9
3663;Лауреаты каннского кинофестиваля;Пианино;Австралия, Новая Зеландия, Франция;469000000;2690576352;7.79;7.6
7699;Лауреаты каннского кинофестиваля;Прощай, моя наложница;Китай, Гонконг;0;349531496;7.568;8.1
7700;Лауреаты каннского кинофестиваля;Благие намерения;Швеция, Дания, Германия, Финляндия, Франция, Великобритания, Италия, Норвегия, Исландия;0;83958102;7.353;7.9
2890;Лауреаты каннского кинофестиваля;Бартон Финк;США, Великобритания;603000000;412313913;7.7;7.7
4393;Лауреаты каннского кинофестиваля;Дикие сердцем;США;636500000;975536549;7.167;7.2
7701;Лауреаты каннского кинофестиваля;Секс, ложь и видео;США;80400000;1657691689;7.533;7.2
7702;Лауреаты каннского кинофестиваля;Пелле-завоеватель;Дания, Швеция;0;137613377;7.817;7.8
7703;Лауреаты каннского кинофестиваля;Под солнцем Сатаны;Франция;0;4607255;6.668;6.9
7472;Лауреаты каннского кинофестиваля;Миссия;Великобритания, Франция;1641500000;1153607541;7.413;7.5
7704;Лауреаты каннского кинофестиваля;Папа в командировке;Югославия;0;1080777;7.781;7.9
4401;Лауреаты каннского кинофестиваля;Париж, Техас;Германия (ФРГ), Франция, Великобритания, США;98770000;146193129;7.888;8.1
7705;Лауреаты каннского кинофестиваля;Легенда о Нараяме;Япония;0;0;7.804;7.9
7706;Лауреаты каннского кинофестиваля;Пропавший без вести;США;0;938000000;7.345;7.8
